order_id,order_date,customer_name,city,state,segment,product_name,category,quantity,price,sales_amount,ship_date,delivery_date,delivery_status
778,2025-08-27,"Tina Wilson","West Jeremybury",Mississippi,Online,Webcam,Electronics,5,41744.00,208720.00,2025-08-29,2025-08-31,"In Transit"
779,2025-12-24,"Richard Baker","Lake Garyside",Alaska,Online,"File Folder",Office,2,2000.00,4000.00,2025-12-27,2025-12-31,"In Transit"
779,2025-12-24,"Richard Baker","Lake Garyside",Alaska,Online,Calculator,Office,1,526.00,526.00,2025-12-27,2025-12-31,"In Transit"
779,2025-12-24,"Richard Baker","Lake Garyside",Alaska,Online,Jeans,Clothing,5,1937.00,9685.00,2025-12-27,2025-12-31,"In Transit"
779,2025-12-24,"Richard Baker","Lake Garyside",Alaska,Online,Pen,Office,2,2585.00,5170.00,2025-12-27,2025-12-31,"In Transit"
780,2025-09-15,"Jessica Mullins",Zavalaland,"New Mexico",Retail,Table,Furniture,4,5457.00,21828.00,2025-09-19,2025-09-26,"In Transit"
780,2025-09-15,"Jessica Mullins",Zavalaland,"New Mexico",Retail,Shoes,Clothing,5,2252.00,11260.00,2025-09-19,2025-09-26,"In Transit"
780,2025-09-15,"Jessica Mullins",Zavalaland,"New Mexico",Retail,Printer,Electronics,1,53788.00,53788.00,2025-09-19,2025-09-26,"In Transit"
781,2026-02-12,"Ian Hanson","East Ashleyville",Iowa,Online,Shoes,Clothing,1,4539.00,4539.00,2026-02-13,2026-02-19,Delivered
781,2026-02-12,"Ian Hanson","East Ashleyville",Iowa,Online,Shoes,Clothing,5,1269.00,6345.00,2026-02-13,2026-02-19,Delivered
782,2025-08-29,"Shane Smith","South Lauraland",Wisconsin,Online,Printer,Electronics,4,6494.00,25976.00,2025-09-01,2025-09-06,"In Transit"
782,2025-08-29,"Shane Smith","South Lauraland",Wisconsin,Online,Desk,Furniture,1,2605.00,2605.00,2025-09-01,2025-09-06,"In Transit"
782,2025-08-29,"Shane Smith","South Lauraland",Wisconsin,Online,Monitor,Electronics,3,57449.00,172347.00,2025-09-01,2025-09-06,"In Transit"
783,2025-12-18,"Timothy Jones",Donaldburgh,Ohio,Wholesale,Jacket,Clothing,4,2080.00,8320.00,2025-12-20,2025-12-26,"In Transit"
783,2025-12-18,"Timothy Jones",Donaldburgh,Ohio,Wholesale,Pen,Office,1,2585.00,2585.00,2025-12-20,2025-12-26,"In Transit"
783,2025-12-18,"Timothy Jones",Donaldburgh,Ohio,Wholesale,Pen,Office,3,2585.00,7755.00,2025-12-20,2025-12-26,"In Transit"
784,2025-12-29,"Catherine Blair",Jeffreyshire,Maine,Online,Jacket,Clothing,1,2817.00,2817.00,2026-01-01,2026-01-08,Delivered
785,2025-11-22,"Lindsey Taylor","West Christopherview",Wyoming,Wholesale,Printer,Electronics,4,44709.00,178836.00,2025-11-25,2025-12-02,"In Transit"
785,2025-11-22,"Lindsey Taylor","West Christopherview",Wyoming,Wholesale,"Office Chair",Furniture,3,27724.00,83172.00,2025-11-25,2025-12-02,"In Transit"
785,2025-11-22,"Lindsey Taylor","West Christopherview",Wyoming,Wholesale,Laptop,Electronics,2,44439.00,88878.00,2025-11-25,2025-12-02,"In Transit"
786,2025-10-05,"Joseph Peters",Hernandezland,"New Hampshire",Online,Desk,Furniture,1,28175.00,28175.00,2025-10-07,2025-10-10,"In Transit"
787,2026-01-29,"Timothy Moore","North Ashleyview",Massachusetts,Wholesale,Notebook,Office,4,516.00,2064.00,2026-01-30,2026-02-06,"In Transit"
787,2026-01-29,"Timothy Moore","North Ashleyview",Massachusetts,Wholesale,Jacket,Clothing,4,1974.00,7896.00,2026-01-30,2026-02-06,"In Transit"
787,2026-01-29,"Timothy Moore","North Ashleyview",Massachusetts,Wholesale,Pen,Office,4,2355.00,9420.00,2026-01-30,2026-02-06,"In Transit"
788,2025-09-27,"Wesley Powell",Bradleyberg,Hawaii,Retail,Notebook,Office,5,516.00,2580.00,2025-09-29,2025-10-04,"In Transit"
788,2025-09-27,"Wesley Powell",Bradleyberg,Hawaii,Retail,Router,Electronics,1,13826.00,13826.00,2025-09-29,2025-10-04,"In Transit"
788,2025-09-27,"Wesley Powell",Bradleyberg,Hawaii,Retail,"File Folder",Office,3,2840.00,8520.00,2025-09-29,2025-10-04,"In Transit"
789,2025-09-12,"Ashley Sanders","North Richardton",Ohio,Retail,Notebook,Office,4,572.00,2288.00,2025-09-16,2025-09-21,Delivered
789,2025-09-12,"Ashley Sanders","North Richardton",Ohio,Retail,T-Shirt,Clothing,5,4355.00,21775.00,2025-09-16,2025-09-21,Delivered
789,2025-09-12,"Ashley Sanders","North Richardton",Ohio,Retail,Bookshelf,Furniture,1,14623.00,14623.00,2025-09-16,2025-09-21,Delivered
790,2025-12-28,"Michael Gonzalez","Port Wendyberg",Washington,Online,Laptop,Electronics,4,20927.00,83708.00,2025-12-30,2026-01-06,"In Transit"
790,2025-12-28,"Michael Gonzalez","Port Wendyberg",Washington,Online,Jeans,Clothing,4,3609.00,14436.00,2025-12-30,2026-01-06,"In Transit"
790,2025-12-28,"Michael Gonzalez","Port Wendyberg",Washington,Online,Laptop,Electronics,2,31776.00,63552.00,2025-12-30,2026-01-06,"In Transit"
791,2025-09-25,"Amanda Moreno","New Sharonstad",Delaware,Retail,"File Folder",Office,2,586.00,1172.00,2025-09-26,2025-09-30,"In Transit"
791,2025-09-25,"Amanda Moreno","New Sharonstad",Delaware,Retail,Printer,Electronics,3,36240.00,108720.00,2025-09-26,2025-09-30,"In Transit"
791,2025-09-25,"Amanda Moreno","New Sharonstad",Delaware,Retail,Calculator,Office,1,595.00,595.00,2025-09-26,2025-09-30,"In Transit"
791,2025-09-25,"Amanda Moreno","New Sharonstad",Delaware,Retail,Table,Furniture,1,28270.00,28270.00,2025-09-26,2025-09-30,"In Transit"
792,2026-01-25,"Kimberly Simon",Luceroshire,Michigan,Wholesale,"File Folder",Office,1,2840.00,2840.00,2026-01-27,2026-02-02,"In Transit"
792,2026-01-25,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Jeans,Clothing,1,3609.00,3609.00,2026-01-27,2026-02-02,"In Transit"
792,2026-01-25,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Table,Furniture,3,15720.00,47160.00,2026-01-27,2026-02-02,"In Transit"
792,2026-01-25,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Webcam,Electronics,4,32674.00,130696.00,2026-01-27,2026-02-02,"In Transit"
793,2025-12-13,"Vicki Hunter",Donaldbury,Missouri,Wholesale,Mouse,Electronics,5,18000.00,90000.00,2025-12-17,2025-12-20,Delivered
794,2025-09-28,"Kevin Silva","North Christineberg",Wyoming,Online,Desk,Furniture,4,28175.00,112700.00,2025-10-02,2025-10-05,"In Transit"
794,2025-09-28,"Kevin Silva","North Christineberg",Wyoming,Online,Laptop,Electronics,3,13944.00,41832.00,2025-10-02,2025-10-05,"In Transit"
795,2025-09-03,"Fernando Powers","West Jacobport",Arizona,Retail,Cap,Clothing,4,2150.00,8600.00,2025-09-06,2025-09-08,Delivered
795,2025-09-03,"Fernando Powers","West Jacobport",Arizona,Retail,Bookshelf,Furniture,2,23171.00,46342.00,2025-09-06,2025-09-08,Delivered
795,2025-09-03,"Fernando Powers","West Jacobport",Arizona,Retail,Printer,Electronics,4,10942.00,43768.00,2025-09-06,2025-09-08,Delivered
795,2025-09-03,"Fernando Powers","West Jacobport",Arizona,Retail,Bookshelf,Furniture,2,23171.00,46342.00,2025-09-06,2025-09-08,Delivered
796,2025-12-02,"Andrew Martin","North Ashleychester",Kansas,Wholesale,Mouse,Electronics,2,18000.00,36000.00,2025-12-06,2025-12-08,Delivered
796,2025-12-02,"Andrew Martin","North Ashleychester",Kansas,Wholesale,Bookshelf,Furniture,5,26374.00,131870.00,2025-12-06,2025-12-08,Delivered
796,2025-12-02,"Andrew Martin","North Ashleychester",Kansas,Wholesale,Desk,Furniture,1,28175.00,28175.00,2025-12-06,2025-12-08,Delivered
797,2026-01-08,"Nathan Russell","North Regina",Oklahoma,Corporate,Mouse,Electronics,5,18000.00,90000.00,2026-01-10,2026-01-15,Delivered
797,2026-01-08,"Nathan Russell","North Regina",Oklahoma,Corporate,"File Folder",Office,3,1160.00,3480.00,2026-01-10,2026-01-15,Delivered
797,2026-01-08,"Nathan Russell","North Regina",Oklahoma,Corporate,Bookshelf,Furniture,3,15537.00,46611.00,2026-01-10,2026-01-15,Delivered
798,2026-01-09,"Andres Bailey",Amandaside,Pennsylvania,Corporate,T-Shirt,Clothing,4,4355.00,17420.00,2026-01-10,2026-01-16,Delivered
798,2026-01-09,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Shoes,Clothing,4,2252.00,9008.00,2026-01-10,2026-01-16,Delivered
798,2026-01-09,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Calculator,Office,3,536.00,1608.00,2026-01-10,2026-01-16,Delivered
798,2026-01-09,"Andres Bailey",Amandaside,Pennsylvania,Corporate,Cap,Clothing,2,2554.00,5108.00,2026-01-10,2026-01-16,Delivered
799,2025-12-14,"Robert Schultz",Pennymouth,California,Wholesale,Bookshelf,Furniture,1,3043.00,3043.00,2025-12-15,2025-12-19,Delivered
799,2025-12-14,"Robert Schultz",Pennymouth,California,Wholesale,Laptop,Electronics,1,36605.00,36605.00,2025-12-15,2025-12-19,Delivered
799,2025-12-14,"Robert Schultz",Pennymouth,California,Wholesale,Calculator,Office,2,1893.00,3786.00,2025-12-15,2025-12-19,Delivered
799,2025-12-14,"Robert Schultz",Pennymouth,California,Wholesale,Shoes,Clothing,2,1083.00,2166.00,2025-12-15,2025-12-19,Delivered
800,2026-01-16,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,"File Folder",Office,3,846.00,2538.00,2026-01-18,2026-01-22,Delivered
800,2026-01-16,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Bookshelf,Furniture,3,7314.00,21942.00,2026-01-18,2026-01-22,Delivered
800,2026-01-16,"Kimberly Arellano",Sonyaberg,Alaska,Corporate,Router,Electronics,3,37419.00,112257.00,2026-01-18,2026-01-22,Delivered
801,2025-11-12,"Jonathan Perez",Lindamouth,Virginia,Corporate,"File Folder",Office,4,1777.00,7108.00,2025-11-16,2025-11-23,"In Transit"
801,2025-11-12,"Jonathan Perez",Lindamouth,Virginia,Corporate,Router,Electronics,4,37419.00,149676.00,2025-11-16,2025-11-23,"In Transit"
801,2025-11-12,"Jonathan Perez",Lindamouth,Virginia,Corporate,Bookshelf,Furniture,5,7332.00,36660.00,2025-11-16,2025-11-23,"In Transit"
801,2025-11-12,"Jonathan Perez",Lindamouth,Virginia,Corporate,Desk,Furniture,1,29734.00,29734.00,2025-11-16,2025-11-23,"In Transit"
802,2025-11-06,"Brittany Hunt","Lake Edwardburgh",Illinois,Wholesale,Bookshelf,Furniture,5,29632.00,148160.00,2025-11-08,2025-11-13,"In Transit"
802,2025-11-06,"Brittany Hunt","Lake Edwardburgh",Illinois,Wholesale,Calculator,Office,5,2400.00,12000.00,2025-11-08,2025-11-13,"In Transit"
802,2025-11-06,"Brittany Hunt","Lake Edwardburgh",Illinois,Wholesale,Bookshelf,Furniture,1,3043.00,3043.00,2025-11-08,2025-11-13,"In Transit"
802,2025-11-06,"Brittany Hunt","Lake Edwardburgh",Illinois,Wholesale,Bookshelf,Furniture,1,14623.00,14623.00,2025-11-08,2025-11-13,"In Transit"
803,2026-01-11,"Sarah Taylor","West Lisa",Montana,Corporate,Bookshelf,Furniture,2,16782.00,33564.00,2026-01-15,2026-01-20,Delivered
803,2026-01-11,"Sarah Taylor","West Lisa",Montana,Corporate,"File Folder",Office,2,1958.00,3916.00,2026-01-15,2026-01-20,Delivered
803,2026-01-11,"Sarah Taylor","West Lisa",Montana,Corporate,"File Folder",Office,3,846.00,2538.00,2026-01-15,2026-01-20,Delivered
804,2025-11-19,"Patrick Taylor","Port Patriciaport",Utah,Online,Desk,Furniture,4,21322.00,85288.00,2025-11-21,2025-11-23,"In Transit"
805,2026-01-14,"Timothy Moore","North Ashleyview",Massachusetts,Wholesale,T-Shirt,Clothing,2,1589.00,3178.00,2026-01-18,2026-01-23,"In Transit"
805,2026-01-14,"Timothy Moore","North Ashleyview",Massachusetts,Wholesale,Calculator,Office,5,2400.00,12000.00,2026-01-18,2026-01-23,"In Transit"
806,2025-09-09,"Richard Beasley",Thomasbury,Texas,Retail,Jacket,Clothing,5,3017.00,15085.00,2025-09-11,2025-09-14,Delivered
806,2025-09-09,"Richard Beasley",Thomasbury,Texas,Retail,Bookshelf,Furniture,4,29632.00,118528.00,2025-09-11,2025-09-14,Delivered
806,2025-09-09,"Richard Beasley",Thomasbury,Texas,Retail,Notebook,Office,1,516.00,516.00,2025-09-11,2025-09-14,Delivered
807,2026-01-24,"Omar Duffy",Katherineport,"North Carolina",Corporate,Printer,Electronics,2,11452.00,22904.00,2026-01-25,2026-01-31,Delivered
808,2025-10-04,"Karen Schultz",Vanceville,Colorado,Online,Printer,Electronics,3,10942.00,32826.00,2025-10-05,2025-10-07,"In Transit"
809,2025-11-30,"Jessica Casey",Weberside,Arkansas,Retail,Laptop,Electronics,5,31776.00,158880.00,2025-12-02,2025-12-06,"In Transit"
809,2025-11-30,"Jessica Casey",Weberside,Arkansas,Retail,Printer,Electronics,4,53776.00,215104.00,2025-12-02,2025-12-06,"In Transit"
810,2025-09-28,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Shoes,Clothing,4,1083.00,4332.00,2025-09-29,2025-10-03,Delivered
810,2025-09-28,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Calculator,Office,3,1893.00,5679.00,2025-09-29,2025-10-03,Delivered
811,2025-10-20,"Christopher Dixon",Mitchellfurt,Ohio,Corporate,Shoes,Clothing,5,1083.00,5415.00,2025-10-24,2025-10-31,Delivered
812,2026-01-26,"Bonnie Strong","Lake William",Montana,Wholesale,Pen,Office,5,583.00,2915.00,2026-01-29,2026-02-05,Delivered
812,2026-01-26,"Bonnie Strong","Lake William",Montana,Wholesale,Monitor,Electronics,1,11438.00,11438.00,2026-01-29,2026-02-05,Delivered
812,2026-01-26,"Bonnie Strong","Lake William",Montana,Wholesale,Jacket,Clothing,3,3195.00,9585.00,2026-01-29,2026-02-05,Delivered
813,2025-09-08,"Alexandra Ball",Dillonborough,Virginia,Retail,Laptop,Electronics,2,31776.00,63552.00,2025-09-11,2025-09-13,Delivered
814,2025-09-18,"Thomas Murphy",Batesfurt,Louisiana,Wholesale,Notebook,Office,3,572.00,1716.00,2025-09-21,2025-09-24,"In Transit"
814,2025-09-18,"Thomas Murphy",Batesfurt,Louisiana,Wholesale,Router,Electronics,5,6575.00,32875.00,2025-09-21,2025-09-24,"In Transit"
815,2025-08-31,"Stephen Graham",Tiffanyland,Minnesota,Wholesale,Laptop,Electronics,2,36605.00,73210.00,2025-09-01,2025-09-04,"In Transit"
815,2025-08-31,"Stephen Graham",Tiffanyland,Minnesota,Wholesale,Shoes,Clothing,3,1269.00,3807.00,2025-09-01,2025-09-04,"In Transit"
816,2025-09-15,"Daniel Jackson","West Aprilport",Missouri,Wholesale,Notebook,Office,3,2605.00,7815.00,2025-09-19,2025-09-22,Delivered
817,2026-02-12,"Michele Sampson","Lake Andrewshire","New Mexico",Corporate,Jacket,Clothing,3,3850.00,11550.00,2026-02-15,2026-02-18,"In Transit"
817,2026-02-12,"Michele Sampson","Lake Andrewshire","New Mexico",Corporate,Jacket,Clothing,4,3136.00,12544.00,2026-02-15,2026-02-18,"In Transit"
817,2026-02-12,"Michele Sampson","Lake Andrewshire","New Mexico",Corporate,Laptop,Electronics,1,36605.00,36605.00,2026-02-15,2026-02-18,"In Transit"
818,2025-11-07,"Billy Bush DDS","Port Keith","New Hampshire",Corporate,Laptop,Electronics,1,32327.00,32327.00,2025-11-11,2025-11-16,"In Transit"
819,2025-09-05,"Steven Spears",Wagnerside,Vermont,Corporate,Jeans,Clothing,1,1937.00,1937.00,2025-09-06,2025-09-12,Delivered
819,2025-09-05,"Steven Spears",Wagnerside,Vermont,Corporate,Shoes,Clothing,1,4084.00,4084.00,2025-09-06,2025-09-12,Delivered
819,2025-09-05,"Steven Spears",Wagnerside,Vermont,Corporate,Cap,Clothing,2,3815.00,7630.00,2025-09-06,2025-09-12,Delivered
820,2026-01-23,"Kimberly Lucas","New Thomas",Mississippi,Retail,Shoes,Clothing,5,2252.00,11260.00,2026-01-25,2026-01-30,"In Transit"
820,2026-01-23,"Kimberly Lucas","New Thomas",Mississippi,Retail,Router,Electronics,3,13826.00,41478.00,2026-01-25,2026-01-30,"In Transit"
820,2026-01-23,"Kimberly Lucas","New Thomas",Mississippi,Retail,Desk,Furniture,4,21322.00,85288.00,2026-01-25,2026-01-30,"In Transit"
821,2026-01-03,"Robert Brooks",Carlaport,Colorado,Wholesale,Laptop,Electronics,5,36605.00,183025.00,2026-01-07,2026-01-13,"In Transit"
821,2026-01-03,"Robert Brooks",Carlaport,Colorado,Wholesale,Sofa,Furniture,1,16267.00,16267.00,2026-01-07,2026-01-13,"In Transit"
822,2025-10-21,"Ashley Brown",Dustinfurt,Idaho,Corporate,Desk,Furniture,1,2605.00,2605.00,2025-10-23,2025-10-30,"In Transit"
822,2025-10-21,"Ashley Brown",Dustinfurt,Idaho,Corporate,Bookshelf,Furniture,4,14623.00,58492.00,2025-10-23,2025-10-30,"In Transit"
822,2025-10-21,"Ashley Brown",Dustinfurt,Idaho,Corporate,Printer,Electronics,3,6494.00,19482.00,2025-10-23,2025-10-30,"In Transit"
823,2025-11-19,"Christopher Galloway","North Tinahaven",Florida,Retail,Notebook,Office,3,1969.00,5907.00,2025-11-22,2025-11-27,Delivered
823,2025-11-19,"Christopher Galloway","North Tinahaven",Florida,Retail,Stapler,Office,2,2866.00,5732.00,2025-11-22,2025-11-27,Delivered
824,2025-12-17,"Richard Erickson","South Stephen",Illinois,Online,Desk,Furniture,3,2605.00,7815.00,2025-12-21,2025-12-25,Delivered
824,2025-12-17,"Richard Erickson","South Stephen",Illinois,Online,Jacket,Clothing,5,3017.00,15085.00,2025-12-21,2025-12-25,Delivered
824,2025-12-17,"Richard Erickson","South Stephen",Illinois,Online,Bookshelf,Furniture,2,7332.00,14664.00,2025-12-21,2025-12-25,Delivered
825,2025-10-05,"Breanna Holland","East Katelyn","New Jersey",Online,Jacket,Clothing,4,3850.00,15400.00,2025-10-07,2025-10-11,Delivered
825,2025-10-05,"Breanna Holland","East Katelyn","New Jersey",Online,Calculator,Office,1,595.00,595.00,2025-10-07,2025-10-11,Delivered
826,2025-09-27,"Carol Wood","North Daniel",Utah,Corporate,Jacket,Clothing,4,2817.00,11268.00,2025-09-29,2025-10-02,"In Transit"
826,2025-09-27,"Carol Wood","North Daniel",Utah,Corporate,Mouse,Electronics,4,11172.00,44688.00,2025-09-29,2025-10-02,"In Transit"
826,2025-09-27,"Carol Wood","North Daniel",Utah,Corporate,Laptop,Electronics,1,36605.00,36605.00,2025-09-29,2025-10-02,"In Transit"
826,2025-09-27,"Carol Wood","North Daniel",Utah,Corporate,Jacket,Clothing,5,2080.00,10400.00,2025-09-29,2025-10-02,"In Transit"
827,2026-01-19,"Cathy Garcia","Port Maryton","New Hampshire",Retail,Bookshelf,Furniture,4,7332.00,29328.00,2026-01-23,2026-01-29,Delivered
827,2026-01-19,"Cathy Garcia","Port Maryton","New Hampshire",Retail,Bookshelf,Furniture,1,16782.00,16782.00,2026-01-23,2026-01-29,Delivered
827,2026-01-19,"Cathy Garcia","Port Maryton","New Hampshire",Retail,Desk,Furniture,1,29734.00,29734.00,2026-01-23,2026-01-29,Delivered
828,2025-11-13,"Rebecca Estrada",Rodriguezborough,Illinois,Online,Shoes,Clothing,2,2252.00,4504.00,2025-11-16,2025-11-21,"In Transit"
829,2026-02-11,"Theresa Mcbride",Michaelburgh,California,Online,T-Shirt,Clothing,1,4013.00,4013.00,2026-02-15,2026-02-18,"In Transit"
830,2025-11-03,"Michael Marshall","East Vanessaburgh",Iowa,Corporate,Webcam,Electronics,2,7986.00,15972.00,2025-11-04,2025-11-09,"In Transit"
830,2025-11-03,"Michael Marshall","East Vanessaburgh",Iowa,Corporate,Shoes,Clothing,5,1466.00,7330.00,2025-11-04,2025-11-09,"In Transit"
830,2025-11-03,"Michael Marshall","East Vanessaburgh",Iowa,Corporate,Mouse,Electronics,2,29816.00,59632.00,2025-11-04,2025-11-09,"In Transit"
830,2025-11-03,"Michael Marshall","East Vanessaburgh",Iowa,Corporate,Pen,Office,1,393.00,393.00,2025-11-04,2025-11-09,"In Transit"
831,2025-10-11,"Elaine Curtis","New Steven","South Carolina",Online,T-Shirt,Clothing,4,605.00,2420.00,2025-10-13,2025-10-20,Delivered
832,2025-10-03,"Sarah Taylor","West Lisa",Montana,Corporate,Desk,Furniture,1,4833.00,4833.00,2025-10-04,2025-10-07,"In Transit"
833,2025-10-06,"Travis Butler",Johnsonside,Florida,Retail,Monitor,Electronics,1,10857.00,10857.00,2025-10-10,2025-10-17,"In Transit"
834,2025-08-30,"Mr. Austin Lewis DDS","Port Matthew",Utah,Retail,Laptop,Electronics,2,32327.00,64654.00,2025-09-02,2025-09-08,Delivered
834,2025-08-30,"Mr. Austin Lewis DDS","Port Matthew",Utah,Retail,Shoes,Clothing,1,1083.00,1083.00,2025-09-02,2025-09-08,Delivered
835,2026-01-28,"Stephen Jones",Morseton,Ohio,Online,Webcam,Electronics,1,41744.00,41744.00,2026-01-29,2026-02-04,Delivered
835,2026-01-28,"Stephen Jones",Morseton,Ohio,Online,Shoes,Clothing,5,1083.00,5415.00,2026-01-29,2026-02-04,Delivered
835,2026-01-28,"Stephen Jones",Morseton,Ohio,Online,Desk,Furniture,1,21322.00,21322.00,2026-01-29,2026-02-04,Delivered
835,2026-01-28,"Stephen Jones",Morseton,Ohio,Online,Keyboard,Electronics,5,31619.00,158095.00,2026-01-29,2026-02-04,Delivered
836,2026-02-06,"Jonathan Williams",Connieton,Ohio,Wholesale,Calculator,Office,3,714.00,2142.00,2026-02-09,2026-02-12,"In Transit"
837,2025-12-20,"Joanna Barnett","Lake Natashaton",Indiana,Online,T-Shirt,Clothing,5,605.00,3025.00,2025-12-21,2025-12-24,Delivered
837,2025-12-20,"Joanna Barnett","Lake Natashaton",Indiana,Online,Cap,Clothing,1,3815.00,3815.00,2025-12-21,2025-12-24,Delivered
837,2025-12-20,"Joanna Barnett","Lake Natashaton",Indiana,Online,"File Folder",Office,3,2621.00,7863.00,2025-12-21,2025-12-24,Delivered
838,2025-10-27,"Dawn Owens",Davidside,"New York",Retail,Keyboard,Electronics,5,33776.00,168880.00,2025-10-29,2025-11-02,Delivered
838,2025-10-27,"Dawn Owens",Davidside,"New York",Retail,Table,Furniture,3,15997.00,47991.00,2025-10-29,2025-11-02,Delivered
839,2025-09-05,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Router,Electronics,5,13826.00,69130.00,2025-09-09,2025-09-14,"In Transit"
839,2025-09-05,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Printer,Electronics,4,6494.00,25976.00,2025-09-09,2025-09-14,"In Transit"
839,2025-09-05,"Michelle Wong",Jamesmouth,"Rhode Island",Corporate,Laptop,Electronics,4,18305.00,73220.00,2025-09-09,2025-09-14,"In Transit"
840,2025-11-02,"Richard Gonzalez","New Carlosburgh",Pennsylvania,Online,Mouse,Electronics,5,18000.00,90000.00,2025-11-04,2025-11-07,Delivered
840,2025-11-02,"Richard Gonzalez","New Carlosburgh",Pennsylvania,Online,Monitor,Electronics,5,31582.00,157910.00,2025-11-04,2025-11-07,Delivered
841,2025-12-25,"Michele Wallace","South Brian",Delaware,Wholesale,Notebook,Office,2,655.00,1310.00,2025-12-26,2025-12-28,"In Transit"
841,2025-12-25,"Michele Wallace","South Brian",Delaware,Wholesale,"File Folder",Office,3,1694.00,5082.00,2025-12-26,2025-12-28,"In Transit"
841,2025-12-25,"Michele Wallace","South Brian",Delaware,Wholesale,Calculator,Office,5,1893.00,9465.00,2025-12-26,2025-12-28,"In Transit"
842,2025-08-26,"Jessica Snyder",Evansville,Idaho,Wholesale,Desk,Furniture,2,4833.00,9666.00,2025-08-27,2025-08-29,"In Transit"
842,2025-08-26,"Jessica Snyder",Evansville,Idaho,Wholesale,Cap,Clothing,2,4591.00,9182.00,2025-08-27,2025-08-29,"In Transit"
842,2025-08-26,"Jessica Snyder",Evansville,Idaho,Wholesale,Jeans,Clothing,5,3609.00,18045.00,2025-08-27,2025-08-29,"In Transit"
842,2025-08-26,"Jessica Snyder",Evansville,Idaho,Wholesale,Desk,Furniture,4,28175.00,112700.00,2025-08-27,2025-08-29,"In Transit"
843,2025-12-19,"Sherry Downs",Ortegamouth,Ohio,Corporate,Bookshelf,Furniture,3,16782.00,50346.00,2025-12-22,2025-12-24,"In Transit"
844,2026-02-23,"Douglas Blake PhD",Jamesshire,Nebraska,Wholesale,Shoes,Clothing,1,4084.00,4084.00,2026-02-27,2026-03-06,"In Transit"
844,2026-02-23,"Douglas Blake PhD",Jamesshire,Nebraska,Wholesale,Jacket,Clothing,1,4088.00,4088.00,2026-02-27,2026-03-06,"In Transit"
845,2025-11-08,"Gregory Grant",Kennedyhaven,"North Carolina",Wholesale,Bookshelf,Furniture,5,23355.00,116775.00,2025-11-10,2025-11-16,Delivered
845,2025-11-08,"Gregory Grant",Kennedyhaven,"North Carolina",Wholesale,"File Folder",Office,2,1958.00,3916.00,2025-11-10,2025-11-16,Delivered
845,2025-11-08,"Gregory Grant",Kennedyhaven,"North Carolina",Wholesale,Table,Furniture,4,15720.00,62880.00,2025-11-10,2025-11-16,Delivered
846,2025-09-16,"Chad Wilcox","East Richardberg",Kansas,Corporate,Notebook,Office,5,2605.00,13025.00,2025-09-20,2025-09-27,Delivered
846,2025-09-16,"Chad Wilcox","East Richardberg",Kansas,Corporate,Bookshelf,Furniture,1,26374.00,26374.00,2025-09-20,2025-09-27,Delivered
847,2025-09-14,"Stephanie Young","Port Melissa",Mississippi,Retail,Printer,Electronics,5,11452.00,57260.00,2025-09-18,2025-09-20,Delivered
847,2025-09-14,"Stephanie Young","Port Melissa",Mississippi,Retail,Calculator,Office,1,1893.00,1893.00,2025-09-18,2025-09-20,Delivered
848,2025-10-10,"Andrew Holloway",Mcgeefort,Colorado,Corporate,Jacket,Clothing,1,2080.00,2080.00,2025-10-12,2025-10-15,"In Transit"
848,2025-10-10,"Andrew Holloway",Mcgeefort,Colorado,Corporate,Table,Furniture,2,15720.00,31440.00,2025-10-12,2025-10-15,"In Transit"
848,2025-10-10,"Andrew Holloway",Mcgeefort,Colorado,Corporate,Printer,Electronics,4,10942.00,43768.00,2025-10-12,2025-10-15,"In Transit"
848,2025-10-10,"Andrew Holloway",Mcgeefort,Colorado,Corporate,Laptop,Electronics,5,31776.00,158880.00,2025-10-12,2025-10-15,"In Transit"
849,2026-01-01,"Robert Brooks",Carlaport,Colorado,Wholesale,Keyboard,Electronics,3,33776.00,101328.00,2026-01-03,2026-01-08,Delivered
849,2026-01-01,"Robert Brooks",Carlaport,Colorado,Wholesale,Notebook,Office,5,2136.00,10680.00,2026-01-03,2026-01-08,Delivered
849,2026-01-01,"Robert Brooks",Carlaport,Colorado,Wholesale,Mouse,Electronics,3,18000.00,54000.00,2026-01-03,2026-01-08,Delivered
849,2026-01-01,"Robert Brooks",Carlaport,Colorado,Wholesale,Bookshelf,Furniture,5,29632.00,148160.00,2026-01-03,2026-01-08,Delivered
850,2025-09-14,"Robert Schultz",Pennymouth,California,Wholesale,Laptop,Electronics,2,32327.00,64654.00,2025-09-18,2025-09-22,"In Transit"
850,2025-09-14,"Robert Schultz",Pennymouth,California,Wholesale,Table,Furniture,3,23428.00,70284.00,2025-09-18,2025-09-22,"In Transit"
